"phenotype","description","icd10_only","groupnum","group","color"
"NB_868.5","Breast engorgement in newborn",0,16,"Neonatal","#808000"
"NB_868.7","Umbilical granuloma*",1,16,"Neonatal","#808000"
"NB_870","Disturbances of cerebral status of newborn",0,16,"Neonatal","#808000"
"NB_870.1","Convulsions of newborn",0,16,"Neonatal","#808000"
"NB_870.2","Neonatal cerebral ischemia*",1,16,"Neonatal","#808000"
"NB_870.3","Acquired periventricular cysts of newborn*",1,16,"Neonatal","#808000"
"NB_870.4","Neonatal cerebral leukomalacia",0,16,"Neonatal","#808000"
"NB_871","Feeding problems of newborn",0,16,"Neonatal","#808000"
"NB_871.1","Vomiting of newborn",0,16,"Neonatal","#808000"
"NB_871.2","Failure to thrive in newborn",0,16,"Neonatal","#808000"
"NB_871.4","Ankyloglossia",0,16,"Neonatal","#808000"
"NB_872","Other and ill-defined conditions originating in the perinatal period",0,16,"Neonatal","#808000"
"NB_872.1","Disorders of muscle tone of newborn*",1,16,"Neonatal","#808000"
"NB_872.11","Congenital hypertonia*",1,16,"Neonatal","#808000"
"NB_872.12","Congenital hypotonia*",1,16,"Neonatal","#808000"
"NB_872.13","Transient neonatal myasthenia gravis",0,16,"Neonatal","#808000"
"NB_872.2","Congenital renal failure*",1,16,"Neonatal","#808000"
"NB_872.4","Delayed separation of umbilical cord",0,16,"Neonatal","#808000"
"NB_872.5","Meconium staining",0,16,"Neonatal","#808000"
"NB_873","Retinopathy of prematurity",0,16,"Neonatal","#808000"
"NB_873.1","Retinopathy of prematurity, stage 0",0,16,"Neonatal","#808000"
"NB_873.2","Retinopathy of prematurity, stage 1",0,16,"Neonatal","#808000"
"NB_873.3","Retinopathy of prematurity, stage 2",0,16,"Neonatal","#808000"
"NB_873.4","Retinopathy of prematurity, stage 3",0,16,"Neonatal","#808000"
"NB_873.5","Retinopathy of prematurity, stage 4",0,16,"Neonatal","#808000"
"NB_873.6","Retinopathy of prematurity, stage 5",0,16,"Neonatal","#808000"
"NB_874","Neonatal obstruction of nasolacrimal duct",0,16,"Neonatal","#808000"
"NB_875","Newborn affected by maternal conditions",0,16,"Neonatal","#808000"
"NB_876","Newborn affected by maternal complications of pregnancy",0,16,"Neonatal","#808000"
"NB_877","Newborn affected by complications of placenta, cord and membranes",0,16,"Neonatal","#808000"
"NB_878","Newborn affected by other complications of labor and delivery",0,16,"Neonatal","#808000"
"NB_879","Newborn affected by noxious substances transmitted via placenta or breast milk",0,16,"Neonatal","#808000"
"NB_880","Birth trauma",0,16,"Neonatal","#808000"
"NB_881","Neonatal aspiration",0,16,"Neonatal","#808000"
"NB_882","Intrauterine hypoxia, birth asphyxia and fetal distress",0,16,"Neonatal","#808000"
"NB_882.1","Hypoxic ischemic encephalopathy [HIE]",0,16,"Neonatal","#808000"
"NB_885","Weeks gestation",0,16,"Neonatal","#808000"
"NB_885.1","Extremely preterm (<= 28 weeks)",0,16,"Neonatal","#808000"
"NB_885.11","Extremely preterm, <24 weeks",0,16,"Neonatal","#808000"
"NB_885.12","Extremely preterm, 24 weeks",0,16,"Neonatal","#808000"
"NB_885.13","Extremely preterm, 25-26 weeks",0,16,"Neonatal","#808000"
"NB_885.131","Extremely preterm, 25 weeks*",1,16,"Neonatal","#808000"
"NB_885.132","Extremely preterm, 26 weeks*",1,16,"Neonatal","#808000"
"NB_885.14","Extremely preterm, 27-28 weeks",0,16,"Neonatal","#808000"
"NB_885.141","Extremely preterm, 27 weeks*",1,16,"Neonatal","#808000"
"NB_885.142","Extremely preterm, 28 weeks*",1,16,"Neonatal","#808000"
"NB_885.2","Very preterm (29 to 32 weeks)*",1,16,"Neonatal","#808000"
"NB_885.21","Very preterm, 29-30 weeks",0,16,"Neonatal","#808000"
"NB_885.211","Very preterm, 29 weeks*",1,16,"Neonatal","#808000"
"NB_885.212","Very preterm, 30 weeks*",1,16,"Neonatal","#808000"
"NB_885.22","Very preterm, 31-32 weeks",0,16,"Neonatal","#808000"
"NB_885.221","Very preterm, 31 weeks*",1,16,"Neonatal","#808000"
"NB_885.222","Very preterm, 32 weeks*",1,16,"Neonatal","#808000"
"NB_885.3","Moderate to late preterm (33 to 37 weeks)",0,16,"Neonatal","#808000"
"NB_885.31","Moderate to late preterm, 33-34 weeks",0,16,"Neonatal","#808000"
"NB_885.311","Moderate to late preterm, 33 weeks*",1,16,"Neonatal","#808000"
"NB_885.312","Moderate to late preterm, 34 weeks*",1,16,"Neonatal","#808000"
"NB_885.32","Moderate to late preterm, 35-36 weeks",0,16,"Neonatal","#808000"
"NB_885.321","Moderate to late preterm, 35 weeks*",1,16,"Neonatal","#808000"
"NB_885.322","Moderate to late preterm, 36 weeks*",1,16,"Neonatal","#808000"
"NB_885.4","Term",0,16,"Neonatal","#808000"
"NB_885.5","Post-term infant (>40 weeks)",0,16,"Neonatal","#808000"
"NB_886","Birthweight",0,16,"Neonatal","#808000"
"NB_886.1","Extremely low birthweight (<1,000 g)",0,16,"Neonatal","#808000"
"NB_886.11","Extremely low birthweight, <500 grams",0,16,"Neonatal","#808000"
"NB_886.12","Extremely low birthweight, 500-749 grams",0,16,"Neonatal","#808000"
"NB_886.13","Extremely low birthweight, 750-999 grams",0,16,"Neonatal","#808000"
"NB_886.2","Very low birthweight (1,000 - 1,500 g)",0,16,"Neonatal","#808000"
"NB_886.21","Very low birthweight, 1,000-1,249 grams",0,16,"Neonatal","#808000"
"NB_886.22","Very low birthweight, 1,250-1,499 grams",0,16,"Neonatal","#808000"
"NB_886.3","Low birthweight (1,500 - 2,500 g)",0,16,"Neonatal","#808000"
"NB_886.31","Low birthweight, 1,500-1,749 grams",0,16,"Neonatal","#808000"
"NB_886.32","Low birthweight, 1,750-1,999 grams",0,16,"Neonatal","#808000"
"NB_886.33","Low birthweight, 2,000-2,499 grams",0,16,"Neonatal","#808000"
"NB_886.4","Birthweight 2,500+ grams",0,16,"Neonatal","#808000"
"NB_887","Abnormal findings on neonatal screening",0,16,"Neonatal","#808000"
"NB_889","Nonspecific symptoms peculiar to infancy",0,16,"Neonatal","#808000"
"NB_889.1","Fussy infant",0,16,"Neonatal","#808000"
"NB_889.2","Apparent life threatening event in infant (ALTE)",0,16,"Neonatal","#808000"
"NB_889.4","Teething syndrome",0,16,"Neonatal","#808000"
"PP_900","Spontaneous abortion or history of recurrent pregnancy loss",0,17,"Pregnancy","#FF4500"
"PP_900.1","Spontaneous abortion",0,17,"Pregnancy","#FF4500"
"PP_900.2","Recurrent pregnancy loss",0,17,"Pregnancy","#FF4500"
"PP_901","Abnormal products of conception",0,17,"Pregnancy","#FF4500"
"PP_901.1","Ectopic pregnancy",0,17,"Pregnancy","#FF4500"
"PP_901.11","Abdominal pregnancy",0,17,"Pregnancy","#FF4500"
"PP_901.12","Tubal pregnancy",0,17,"Pregnancy","#FF4500"
"PP_901.13","Ovarian pregnancy",0,17,"Pregnancy","#FF4500"
"PP_901.2","Hydatidiform mole",0,17,"Pregnancy","#FF4500"
"PP_901.3","Missed abortion",0,17,"Pregnancy","#FF4500"
"PP_901.4","Papyraceous fetus",0,17,"Pregnancy","#FF4500"
"PP_902","Intrauterine death",0,17,"Pregnancy","#FF4500"
"PP_903","Preterm labor (including history of)",0,17,"Pregnancy","#FF4500"
"PP_903.1","Preterm labor with preterm delivery",0,17,"Pregnancy","#FF4500"
"PP_903.2","Threatened premature labor",0,17,"Pregnancy","#FF4500"
"PP_904","Bleeding in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_904.1","Hemorrhage in early pregnancy",0,17,"Pregnancy","#FF4500"
"PP_904.11","Threatened abortion",0,17,"Pregnancy","#FF4500"
"PP_904.2","Spotting complicating pregnancy",0,17,"Pregnancy","#FF4500"
"PP_904.3","Antepartum hemorrhage",0,17,"Pregnancy","#FF4500"
"PP_905","Premature rupture of membranes",0,17,"Pregnancy","#FF4500"
"PP_906","Cervical shortening and incompetence",0,17,"Pregnancy","#FF4500"
"PP_907","Placental disorders",0,17,"Pregnancy","#FF4500"
"PP_907.1","Placenta previa",0,17,"Pregnancy","#FF4500"
"PP_907.2","Low lying placenta*",1,17,"Pregnancy","#FF4500"
"PP_907.3","Premature separation of placenta [abruptio placentae]",0,17,"Pregnancy","#FF4500"
"PP_907.4","Placenta accreta*",1,17,"Pregnancy","#FF4500"
"PP_907.6","Malformation of placenta*",1,17,"Pregnancy","#FF4500"
"PP_907.7","Placental infarction*",1,17,"Pregnancy","#FF4500"
"PP_907.8","Placental transfusion syndromes*",1,17,"Pregnancy","#FF4500"
"PP_908","Edema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium",0,17,"Pregnancy","#FF4500"
"PP_908.1","Preeclampsia and eclampsia",0,17,"Pregnancy","#FF4500"
"PP_908.12","Severe pre-eclampsia",0,17,"Pregnancy","#FF4500"
"PP_908.13","Eclampsia",0,17,"Pregnancy","#FF4500"
"PP_908.14","HELLP syndrome*",1,17,"Pregnancy","#FF4500"
"PP_908.2","Pre-existing hypertension complicating pregnancy, childbirth and the puerperium",0,17,"Pregnancy","#FF4500"
"PP_908.3","Gestational [pregnancy-induced] hypertension without significant proteinuria",0,17,"Pregnancy","#FF4500"
"PP_908.4","Gestational edema and proteinuria*",1,17,"Pregnancy","#FF4500"
"PP_909","Diabetes mellitus or abnormal glucose in pregnancy, childbirth, and the puerperium",0,17,"Pregnancy","#FF4500"
"PP_909.1","Gestational diabetes mellitus*",1,17,"Pregnancy","#FF4500"
"PP_909.2","Pre-existing diabetes mellitus in pregnancy*",1,17,"Pregnancy","#FF4500"
"PP_909.3","Abnormal glucose complicating pregnancy",0,17,"Pregnancy","#FF4500"
"PP_910","Obesity or excessive weight gain in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_910.1","Excessive weight gain in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_911","Excessive vomiting in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_911.1","Hyperemesis gravidarum",0,17,"Pregnancy","#FF4500"
"PP_912","Venous complications in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_912.1","Varicose veins in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_912.2","Thrombotic conditions of pregnancy",0,17,"Pregnancy","#FF4500"
"PP_912.21","Deep phlebothrombosis [DVT] of pregnancy",0,17,"Pregnancy","#FF4500"
"PP_913","Obstetrical embolism",0,17,"Pregnancy","#FF4500"
"PP_914","Anemia in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_916","Maternal infections and carrier state in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_916.1","Infections of genitourinary tract in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_916.2","Viral diseases complicating pregnancy, childbirth, or the puerperium",0,17,"Pregnancy","#FF4500"
"PP_916.21","Viral hepatitis complicating pregnancy*",1,17,"Pregnancy","#FF4500"
"PP_916.4","Streptococcus B carrier",0,17,"Pregnancy","#FF4500"
"PP_916.6","Syphilis complicating pregnancy",0,17,"Pregnancy","#FF4500"
"PP_916.7","Gonorrhea complicating pregnancy",0,17,"Pregnancy","#FF4500"
"PP_917","Liver and biliary tract disorders in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_918","Pregnancy related renal disease",0,17,"Pregnancy","#FF4500"
"PP_919","Peripheral neuritis in pregnancy",0,17,"Pregnancy","#FF4500"
"PP_920","Problems associated with amniotic cavity and membranes",0,17,"Pregnancy","#FF4500"
"PP_920.1","Polyhydramnios",0,17,"Pregnancy","#FF4500"
"PP_920.2","Oligohydramnios",0,17,"Pregnancy","#FF4500"
"PP_920.3","Infection of amniotic cavity",0,17,"Pregnancy","#FF4500"
"PP_920.31","Chorioamnionitis*",1,17,"Pregnancy","#FF4500"
"PP_922","Endocrine, nutritional and metabolic diseases complicating pregnancy",0,17,"Pregnancy","#FF4500"
"PP_922.1","Low weight gain in pregnancy*",1,17,"Pregnancy","#FF4500"
"PP_922.2","Thyroid dysfunction complicating pregnancy, childbirth, or the puerperium",0,17,"Pregnancy","#FF4500"
"PP_923","Maternal hypotension syndrome",0,17,"Pregnancy","#FF4500"
"PP_924","Cardiovascular disorders complicating pregnancy, childbirth, or the puerperium",0,17,"Pregnancy","#FF4500"
"PP_926","Mental disorders complicating pregnancy, childbirth and the puerperium",0,17,"Pregnancy","#FF4500"
"PP_926.1","Postpartum mood disturbance*",1,17,"Pregnancy","#FF4500"
"PP_926.11","Postpartum depression*",1,17,"Pregnancy","#FF4500"
"PP_927","Drugs and alcohol during pregnancy",0,17,"Pregnancy","#FF4500"
"PP_927.1","Alcohol use during pregnancy*",1,17,"Pregnancy","#FF4500"
"PP_927.2","Tobacco use during pregnancy",0,17,"Pregnancy","#FF4500"
"PP_927.3","Other drug use during pregnancy",0,17,"Pregnancy","#FF4500"
"PP_928","Poor fetal growth and uterine size date discrepancy",0,17,"Pregnancy","#FF4500"
"PP_928.1","Uterine size date discrepancy",0,17,"Pregnancy","#FF4500"
"PP_928.2","Placental insufficiency, known or suspected*",1,17,"Pregnancy","#FF4500"
"PP_929","Excessive fetal growth",0,17,"Pregnancy","#FF4500"
"PP_930","Maternal care for abnormality of pelvic organs",0,17,"Pregnancy","#FF4500"
"PP_930.3","Abnormalities of gravid uterus",0,17,"Pregnancy","#FF4500"
"PP_930.31","Maternal care for retroversion of gravid uterus",0,17,"Pregnancy","#FF4500"
"PP_932","Known or suspected fetal abnormality affecting management of mother",0,17,"Pregnancy","#FF4500"
"PP_932.1","Abnormality in fetal heart rate or rhythm",0,17,"Pregnancy","#FF4500"
"PP_932.11","Abnormality in fetal heart rate and rhythm complicating labor and delivery*",1,17,"Pregnancy","#FF4500"
"PP_932.2","Central nervous system malformation in fetus affecting management of mother",0,17,"Pregnancy","#FF4500"
"PP_932.3","Genetic disease in fetus affecting management of mother",0,17,"Pregnancy","#FF4500"
"PP_932.4","Decreased fetal movements, affecting management of mother",0,17,"Pregnancy","#FF4500"
"PP_932.5","Fetal hematologic conditions",0,17,"Pregnancy","#FF4500"
"PP_932.6","Maternal care for hydrops fetalis*",1,17,"Pregnancy","#FF4500"
"PP_935","Rhesus isoimmunization affecting management of mother",0,17,"Pregnancy","#FF4500"
"PP_937","Abnormal findings on antenatal screening of mother",0,17,"Pregnancy","#FF4500"
"PP_938","Other conditions or status of the mother complicating pregnancy, childbirth, or the puerperium",0,17,"Pregnancy","#FF4500"
"PP_938.1","Pruritic urticarial papules and plaques of pregnancy (PUPPP)*",1,17,"Pregnancy","#FF4500"
"PP_940","Malposition and malpresentation of fetus",0,17,"Pregnancy","#FF4500"
"PP_940.1","Maternal care for breech presentation",0,17,"Pregnancy","#FF4500"
"PP_940.2","Maternal care for transverse and oblique lie",0,17,"Pregnancy","#FF4500"
"PP_940.3","Maternal care for face, brow and chin presentation",0,17,"Pregnancy","#FF4500"
"PP_941","Abnormal forces of labor",0,17,"Pregnancy","#FF4500"
"PP_941.1","Uterine inertia",0,17,"Pregnancy","#FF4500"
"PP_941.2","Precipitate labor",0,17,"Pregnancy","#FF4500"
"PP_941.3","Hypertonic, incoordinate, and prolonged uterine contractions",0,17,"Pregnancy","#FF4500"
"PP_941.4","Long labor",0,17,"Pregnancy","#FF4500"
"PP_941.5","False labor",0,17,"Pregnancy","#FF4500"
"PP_944","Late pregnancy",0,17,"Pregnancy","#FF4500"
"PP_945","Rupture of uterus",0,17,"Pregnancy","#FF4500"
"PP_945.2","Rupture of uterus during labor",0,17,"Pregnancy","#FF4500"
"PP_945.3","Postpartum hemorrhage",0,17,"Pregnancy","#FF4500"
"PP_947","Umbilical cord complications",0,17,"Pregnancy","#FF4500"
"PP_947.1","Prolapse of cord complicating labor and delivery",0,17,"Pregnancy","#FF4500"
"PP_947.2","Short cord complicating labor and delivery",0,17,"Pregnancy","#FF4500"
"PP_947.3","Labor and delivery complicated by vasa previa",0,17,"Pregnancy","#FF4500"
"PP_947.4","Cord entanglement complicating labor and delivery",0,17,"Pregnancy","#FF4500"
"PP_947.5","Vascular lesions of cord complicating labor and delivery",0,17,"Pregnancy","#FF4500"
"PP_947.6","Velamentous insertion of umbilical cord*",1,17,"Pregnancy","#FF4500"
"PP_949","Complications of labor and delivery NEC",0,17,"Pregnancy","#FF4500"
"PP_949.1","Retained placenta or membranes",0,17,"Pregnancy","#FF4500"
"PP_949.2","Hypotension syndrome or shock during or following labor and delivery",0,17,"Pregnancy","#FF4500"
"PP_949.3","Postpartum acute kidney failure",0,17,"Pregnancy","#FF4500"
"PP_949.4","Maternal pyrexia during labor",0,17,"Pregnancy","#FF4500"
"PP_950","Puerperal infection or fever",0,17,"Pregnancy","#FF4500"
"PP_952","Other complications of the puerperium NEC",0,17,"Pregnancy","#FF4500"
"PP_952.5","Peripartum cardiomyopathy",0,17,"Pregnancy","#FF4500"
"PP_954","Disorders of the breast associated with childbirth and disorders of lactation",0,17,"Pregnancy","#FF4500"
"PP_954.2","Disorders of lactation",0,17,"Pregnancy","#FF4500"
"GE_960","Chromosomal anomalies",0,18,"Genetic","#FF69B4"
"GE_960.1","Trisomies",0,18,"Genetic","#FF69B4"
"GE_960.11","Down syndrome",0,18,"Genetic","#FF69B4"
"GE_960.12","Trisomy 13 (Patau's syndrome)",0,18,"Genetic","#FF69B4"
"GE_960.13","Trisomy 18 (Edwards' syndrome)",0,18,"Genetic","#FF69B4"
"GE_960.14","Other whole chromosome trisomy*",1,18,"Genetic","#FF69B4"
"GE_960.15","Partial trisomy*",1,18,"Genetic","#FF69B4"
"GE_960.16","Duplications with other complex rearrangements*",1,18,"Genetic","#FF69B4"
"GE_960.17","Marker chromosomes*",1,18,"Genetic","#FF69B4"
"GE_960.2","Monosomies and chromosomal deletions",0,18,"Genetic","#FF69B4"
"GE_960.21","DiGeorge/Velo-cardio-facial syndrome",0,18,"Genetic","#FF69B4"
"GE_960.22","Williams syndrome*",1,18,"Genetic","#FF69B4"
"GE_960.23","Whole chromosome monosomy*",1,18,"Genetic","#FF69B4"
"GE_960.24","Deletion of short arm of chromosome 4*",1,18,"Genetic","#FF69B4"
"GE_960.25","Deletion of short arm of chromosome 5 [Cri-du-chat syndrome]",0,18,"Genetic","#FF69B4"
"GE_960.26","Ring chromosome*",1,18,"Genetic","#FF69B4"
"GE_960.28","Other chromosomal microdeletions",0,18,"Genetic","#FF69B4"
"GE_960.3","Sex chromosome anomalies",0,18,"Genetic","#FF69B4"
"GE_960.31","Turner's syndrome",0,18,"Genetic","#FF69B4"
"GE_960.32","Klinefelter's syndrome",0,18,"Genetic","#FF69B4"
"GE_960.33","Karyotype 47, XXX*",1,18,"Genetic","#FF69B4"
"GE_960.34","Karyotype 46, XY*",1,18,"Genetic","#FF69B4"
"GE_960.35","Karyotype 47, XYY*",1,18,"Genetic","#FF69B4"
"GE_960.36","46, XX/46, XY*",1,18,"Genetic","#FF69B4"
"GE_960.5","Angelman syndrome*",1,18,"Genetic","#FF69B4"
"GE_960.7","Prader-Willi syndrome",0,18,"Genetic","#FF69B4"
"GE_960.8","Balanced rearrangements",0,18,"Genetic","#FF69B4"
"GE_961","Genetic syndromes associated with neoplasms",0,18,"Genetic","#FF69B4"
"GE_961.1","Phakomatoses",0,18,"Genetic","#FF69B4"
"GE_961.11","Neurofibromatosis",0,18,"Genetic","#FF69B4"
"GE_961.111","Neurofibromatosis, type 1",0,18,"Genetic","#FF69B4"
"GE_961.112","Neurofibromatosis, type 2",0,18,"Genetic","#FF69B4"
