"phecode","phecode_string","category_num","category","sex","icd10_only","leaf","phecode_num"
"GE_960.32","Klinefelter's syndrome",18,"Genetic","Both",0,1,960.32
"GE_960.33","Karyotype 47, XXX*",18,"Genetic","Both",1,1,960.33
"GE_960.34","Karyotype 46, XY*",18,"Genetic","Both",1,1,960.34
"GE_960.35","Karyotype 47, XYY*",18,"Genetic","Both",1,1,960.35
"GE_960.36","46, XX/46, XY*",18,"Genetic","Both",1,1,960.36
"GE_960.5","Angelman syndrome*",18,"Genetic","Both",1,1,960.5
"GE_960.7","Prader-Willi syndrome",18,"Genetic","Both",0,1,960.7
"GE_960.8","Balanced rearrangements",18,"Genetic","Both",0,1,960.8
"GE_961","Genetic syndromes associated with neoplasms",18,"Genetic","Both",0,0,961
"GE_961.1","Tuberous sclerosis",18,"Genetic","Both",0,1,961.1
"GE_961.2","Multiple endocrine neoplasia [MEN] syndromes",18,"Genetic","Both",0,0,961.2
"GE_961.21","Multiple endocrine neoplasia [MEN] type I",18,"Genetic","Both",0,1,961.21
"GE_961.22","Multiple endocrine neoplasia [MEN] type IIA",18,"Genetic","Both",0,1,961.22
"GE_961.23","Multiple endocrine neoplasia [MEN] type IIB",18,"Genetic","Both",0,1,961.23
"GE_961.3","Neurofibromatosis",18,"Genetic","Both",0,0,961.3
"GE_961.31","Neurofibromatosis, type 1",18,"Genetic","Both",0,1,961.31
"GE_961.32","Neurofibromatosis, type 2",18,"Genetic","Both",0,1,961.32
"GE_961.4","Schwannomatosis",18,"Genetic","Both",0,1,961.4
"GE_961.5","PTEN tumor and Cowden syndrome*",18,"Genetic","Both",1,1,961.5
"GE_961.6","Von Hippel-Lindau syndrome*",18,"Genetic","Both",1,1,961.6
"GE_961.7","Ruvalcaba-Myhre-Smith syndrome*",18,"Genetic","Both",1,1,961.7
"GE_961.8","Genetic susceptibility to malignant neoplasm",18,"Genetic","Both",0,0,961.8
"GE_961.81","Genetic susceptibility to malignant neoplasm of breast",18,"Genetic","Both",0,1,961.81
"GE_961.82","Genetic susceptibility to malignant neoplasm of ovary",18,"Genetic","Female",0,1,961.82
"GE_961.83","Genetic susceptibility to malignant neoplasm of prostate",18,"Genetic","Male",0,1,961.83
"GE_961.84","Genetic susceptibility to malignant neoplasm of endometrium",18,"Genetic","Female",0,1,961.84
"GE_962","Disorders of amino-acid transport and metabolism",18,"Genetic","Both",0,0,962
"GE_962.1","Disorders of aromatic amino-acid metabolism",18,"Genetic","Both",0,0,962.1
"GE_962.11","Classical phenylketonuria",18,"Genetic","Both",0,1,962.11
"GE_962.12","Disorders of tyrosine metabolism*",18,"Genetic","Both",1,0,962.12
"GE_962.121","Tyrosinemia*",18,"Genetic","Both",1,1,962.121
"GE_962.13","Albinism*",18,"Genetic","Both",1,0,962.13
"GE_962.131","Ocular albinism*",18,"Genetic","Both",1,1,962.131
"GE_962.132","Chediak-Higashi syndrome*",18,"Genetic","Both",1,1,962.132
"GE_962.133","Hermansky-Pudlak syndrome*",18,"Genetic","Both",1,1,962.133
"GE_962.14","Disorders of histidine metabolism",18,"Genetic","Both",0,0,962.14
"GE_962.141","Histidinemia*",18,"Genetic","Both",1,1,962.141
"GE_962.15","Disorders of tryptophan metabolism*",18,"Genetic","Both",1,1,962.15
"GE_962.16","Aromatic L-amino acid decarboxylase deficiency (AADC definiciency)*",18,"Genetic","Both",1,1,962.16
"GE_962.2","Disturbances of branched-chain amino-acid metabolism",18,"Genetic","Both",0,0,962.2
"GE_962.21","Maple-syrup-urine disease*",18,"Genetic","Both",1,1,962.21
"GE_962.22","Isovaleric acidemia*",18,"Genetic","Both",1,1,962.22
"GE_962.23","3-methylglutaconic aciduria*",18,"Genetic","Both",1,1,962.23
"GE_962.24","Methylmalonic acidemia*",18,"Genetic","Both",1,1,962.24
"GE_962.25","Propionic acidemia*",18,"Genetic","Both",1,1,962.25
"GE_962.3","Disorders of fatty-acid metabolism",18,"Genetic","Both",0,0,962.3
"GE_962.31","Long chain/very long chain acyl CoA dehydrogenase deficiency*",18,"Genetic","Both",1,1,962.31
"GE_962.32","Medium chain acyl CoA dehydrogenase deficiency*",18,"Genetic","Both",1,1,962.32
"GE_962.33","Short chain acyl CoA dehydrogenase deficiency*",18,"Genetic","Both",1,1,962.33
"GE_962.34","Glutaric aciduria type II*",18,"Genetic","Both",1,1,962.34
"GE_962.35","Muscle carnitine palmitoyltransferase deficiency*",18,"Genetic","Both",1,1,962.35
"GE_962.38","Carnitine deficiency",18,"Genetic","Both",0,0,962.38
"GE_962.381","Primary carnitine deficiency",18,"Genetic","Both",0,1,962.381
"GE_962.39","Peroxisomal disorders",18,"Genetic","Both",0,0,962.39
"GE_962.391","Zellweger syndrome*",18,"Genetic","Both",1,1,962.391
"GE_962.392","Adrenoleukodystrophy*",18,"Genetic","Both",1,1,962.392
"GE_962.393","Rhizomelic chondrodysplasia punctata* [genetic]",18,"Genetic","Both",1,1,962.393
"GE_962.4","Disturbances of sulphur-bearing amino-acid metabolism",18,"Genetic","Both",0,0,962.4
"GE_962.41","Homocystinuria*",18,"Genetic","Both",1,1,962.41
"GE_962.42","Cystinuria*",18,"Genetic","Both",1,1,962.42
"GE_962.43","Methylenetetrahydrofolate reductase deficiency*",18,"Genetic","Both",1,1,962.43
"GE_962.5","Disorders of urea cycle metabolism",18,"Genetic","Both",0,0,962.5
"GE_962.51","Argininemia*",18,"Genetic","Both",1,1,962.51
"GE_962.52","Arginosuccinic aciduria*",18,"Genetic","Both",1,1,962.52
"GE_962.53","Citrullinemia*",18,"Genetic","Both",1,1,962.53
"GE_962.54","Disorders of ornithine metabolism*",18,"Genetic","Both",1,1,962.54
"GE_962.6","Disorders of lysine and hydroxylysine metabolism*",18,"Genetic","Both",1,1,962.6
"GE_962.7","Disorders of glycine metabolism*",18,"Genetic","Both",1,0,962.7
"GE_962.71","Trimethylaminuria*",18,"Genetic","Both",1,1,962.71
"GE_962.9","Disturbances of amino-acid transport",18,"Genetic","Both",0,0,962.9
"GE_962.94","Hartnup's disease*",18,"Genetic","Both",1,1,962.94
"GE_962.95","Lowe's syndrome*",18,"Genetic","Both",1,1,962.95
"GE_962.96","Cystinosis*",18,"Genetic","Both",1,1,962.96
"GE_963","Lysosomal storage disorders",18,"Genetic","Both",0,0,963
"GE_963.1","Lipid storage disorders",18,"Genetic","Both",0,0,963.1
"GE_963.11","Fabry disease*",18,"Genetic","Both",1,1,963.11
"GE_963.12","Gaucher disease*",18,"Genetic","Both",1,1,963.12
"GE_963.13","Krabbe disease*",18,"Genetic","Both",1,1,963.13
"GE_963.14","Niemann-Pick disease*",18,"Genetic","Both",1,0,963.14
"GE_963.141","Niemann-Pick disease type A*",18,"Genetic","Both",1,1,963.141
"GE_963.142","Niemann-Pick disease type B*",18,"Genetic","Both",1,1,963.142
"GE_963.143","Niemann-Pick disease type C*",18,"Genetic","Both",1,1,963.143
"GE_963.144","Niemann-Pick disease type D*",18,"Genetic","Both",1,1,963.144
"GE_963.15","Metachromatic leukodystrophy*",18,"Genetic","Both",1,1,963.15
"GE_963.16","Sulfatase deficiency*",18,"Genetic","Both",1,1,963.16
"GE_963.17","GM2 gangliosidosis",18,"Genetic","Both",1,0,963.17
"GE_963.171","Sandhoff disease*",18,"Genetic","Both",1,1,963.171
"GE_963.172","Tay-Sachs disease*",18,"Genetic","Both",1,1,963.172
"GE_963.18","Neuronal ceroid lipofuscinosis",18,"Genetic","Both",1,1,963.18
"GE_963.3","Mucopolysaccharidoses",18,"Genetic","Both",0,0,963.3
"GE_963.31","Hurler's syndrome [MPS IH]*",18,"Genetic","Both",1,1,963.31
"GE_963.32","Hurler-Scheie syndrome [MPS IH/S]*",18,"Genetic","Both",1,1,963.32
"GE_963.33","Scheie's syndrome [MPS Is]*",18,"Genetic","Both",1,1,963.33
"GE_963.34","Mucopolysaccharidosis, type II*",18,"Genetic","Both",1,1,963.34
"GE_963.35","Mucopolysaccharidosis, type IVA*",18,"Genetic","Both",1,1,963.35
"GE_963.36","Mucopolysaccharidosis, type IVB*",18,"Genetic","Both",1,1,963.36
"GE_963.37","Sanfilippo mucopolysaccharidoses*",18,"Genetic","Both",1,1,963.37
"GE_963.4","Mucolipidosis IV",18,"Genetic","Both",1,1,963.4
"GE_963.5","Disorders of glycoprotein metabolism [Glycoproteinoses]",18,"Genetic","Both",1,1,963.5
"GE_964","Disorders of carbohydrate metabolism",18,"Genetic","Both",0,0,964
"GE_964.1","Disorders of galactose metabolism",18,"Genetic","Both",0,0,964.1
"GE_964.11","Galactosemia (Classical and Duarte)",18,"Genetic","Both",0,1,964.11
"GE_964.2","Fructokinase deficiency",18,"Genetic","Both",0,0,964.2
"GE_964.21","Hereditary fructose intolerance",18,"Genetic","Both",0,1,964.21
"GE_964.3","Glycogen storage disease",18,"Genetic","Both",0,0,964.3
"GE_964.31","von Gierke disease*",18,"Genetic","Both",1,1,964.31
"GE_964.32","Pompe disease*",18,"Genetic","Both",1,1,964.32
"GE_964.33","Cori disease*",18,"Genetic","Both",1,1,964.33
"GE_964.34","McArdle disease*",18,"Genetic","Both",1,1,964.34
"GE_964.4","Sucrase-isomaltase deficiency*",18,"Genetic","Both",1,1,964.4
"GE_964.5","Disorders of pyruvate metabolism and gluconeogenesis*",18,"Genetic","Both",1,1,964.5
"GE_964.6","Glucose transporter protein type 1 deficiency (GLUT1 deficiency)*",18,"Genetic","Both",1,1,964.6
"GE_964.7","Congenital lactase deficiency*",18,"Genetic","Both",1,1,964.7
"GE_965","Inborn error of lipid metabolism",18,"Genetic","Both",0,0,965
"GE_965.1","Barth syndrome*",18,"Genetic","Both",1,1,965.1
"GE_965.2","Smith-Lemli-Opitz syndrome*",18,"Genetic","Both",1,1,965.2
"GE_965.3","Lipoprotein deficiencies",18,"Genetic","Both",0,1,965.3
"GE_965.4","Familial hypercholesterolemia*",18,"Genetic","Both",1,1,965.4
"GE_965.5","Refsum's disease",18,"Genetic","Both",0,1,965.5
"GE_966","Other inborn errors of metabolism",18,"Genetic","Both",0,0,966
"GE_966.1","Disorders of purine and pyrimidine metabolism",18,"Genetic","Both",0,0,966.1
"GE_966.11","Lesch-Nyhan syndrome*",18,"Genetic","Both",1,1,966.11
"GE_966.12","Myoadenylate deaminase deficiency*",18,"Genetic","Both",1,1,966.12
"GE_966.2","Disorders of porphyrin metabolism",18,"Genetic","Both",0,0,966.2
"GE_966.21","Hereditary erythropoietic porphyria*",18,"Genetic","Both",1,1,966.21
"GE_966.22","Porphyria cutanea tarda*",18,"Genetic","Both",1,1,966.22
"GE_966.23","Acute intermittent (hepatic) porphyria*",18,"Genetic","Both",1,1,966.23
"GE_966.3","Defects of catalase and peroxidase*",18,"Genetic","Both",1,1,966.3
"GE_966.4","Genetic of bilirubin excretion*",18,"Genetic","Both",1,0,966.4
"GE_966.41","Gilbert syndrome*",18,"Genetic","Both",1,1,966.41
"GE_966.42","Crigler-Najjar syndrome*",18,"Genetic","Both",1,1,966.42
"GE_967","Genetic disorders of vitamin and mineral metabolism",18,"Genetic","Both",0,0,967
"GE_967.1","Wilson's disease*",18,"Genetic","Both",1,1,967.1
"GE_967.2","Hereditary vitamin D-dependent rickets (type 1) (type 2)*",18,"Genetic","Both",1,1,967.2
"GE_967.3","Familial hypophosphatemia*",18,"Genetic","Both",1,1,967.3
"GE_967.4","Hereditary hemochromatosis",18,"Genetic","Both",0,1,967.4
"GE_967.5","Transcobalamin II deficiency*",18,"Genetic","Both",1,1,967.5
"GE_967.6","Biotinidase deficiency*",18,"Genetic","Both",1,1,967.6
"GE_968","Mitochondrial disorders",18,"Genetic","Both",0,0,968
"GE_968.1","MELAS syndrome*",18,"Genetic","Both",1,1,968.1
"GE_968.2","MERRF syndrome*",18,"Genetic","Both",1,1,968.2
"GE_968.3","Kearns-Sayre syndrome*",18,"Genetic","Both",1,1,968.3
"GE_968.4","Alpers disease*",18,"Genetic","Both",1,1,968.4
"GE_968.5","Leigh's disease*",18,"Genetic","Both",1,1,968.5
"GE_969","Genetic diseases of the immune system",18,"Genetic","Both",0,0,969
"GE_969.1","Primary immunodeficiencies",18,"Genetic","Both",0,0,969.1
"GE_969.11","Hereditary hypogammaglobulinemia",18,"Genetic","Both",0,1,969.11
"GE_969.12","Combined immunity deficiency",18,"Genetic","Both",0,0,969.12
"GE_969.121","Severe combined immunodeficiency due to adenosine deaminase deficiency*",18,"Genetic","Both",1,1,969.121
"GE_969.122","Adenosine deaminase 2 deficiency (DADA2)*",18,"Genetic","Both",1,1,969.122
"GE_969.123","Nezelof syndrome",18,"Genetic","Both",0,1,969.123
"GE_969.124","Purine nucleoside phosphorylase [PNP] deficiency*",18,"Genetic","Both",1,1,969.124
"GE_969.125","Major histocompatibility complex class I deficiency (Bare lymphocyte syndrome, type I)*",18,"Genetic","Both",1,1,969.125
"GE_969.126","Major histocompatibility complex class II deficiency (Bare lymphocyte syndrome, type II)*",18,"Genetic","Both",1,1,969.126
"GE_969.127","Activated Phosphoinositide 3-kinase Delta Syndrome [APDS]",18,"Genetic","Both",1,1,969.127
"GE_969.128","Severe combined immunodeficiency [SCID]*",18,"Genetic","Both",1,1,969.128
"GE_969.13","Wiskott-Aldrich syndrome",18,"Genetic","Both",0,1,969.13
"GE_969.14","Hyperimmunoglobulin E [IgE] syndrome*",18,"Genetic","Both",1,1,969.14
"GE_969.15","Lymphocyte function antigen-1 [LFA-1] defect*",18,"Genetic","Both",1,1,969.15
"GE_969.2","Autoimmune lymphoproliferative syndrome [ALPS]",18,"Genetic","Both",0,1,969.2
"GE_969.3","Genetic anomalies of leukocytes",18,"Genetic","Both",0,1,969.3
"GE_969.4","Hereditary alpha tryptasemia*",18,"Genetic","Both",1,1,969.4
"GE_969.5","Periodic fever syndromes",18,"Genetic","Both",1,1,969.5
"GE_969.6","Cryopyrin-associated periodic syndromes*",18,"Genetic","Both",1,1,969.6
"GE_969.7","Congenital agranulocytosis/neutropenia",18,"Genetic","Both",0,1,969.7
"GE_970","Hemoglobinopathies",18,"Genetic","Both",0,0,970
"GE_970.1","Sickle-cell disorders",18,"Genetic","Both",0,0,970.1
"GE_970.11","Sickle cell anemia (Hb-SS)",18,"Genetic","Both",0,1,970.11
"GE_970.12","Hemoglobin C disease",18,"Genetic","Both",0,1,970.12
"GE_970.14","Sickle-cell thalassemia",18,"Genetic","Both",0,1,970.14
"GE_970.2","Thalassemia",18,"Genetic","Both",0,0,970.2
"GE_970.21","Alpha thalassemia",18,"Genetic","Both",0,1,970.21
"GE_970.22","Beta thalassemia",18,"Genetic","Both",0,1,970.22
"GE_970.23","Delta thalassemia",18,"Genetic","Both",0,1,970.23
"GE_970.24","Hemoglobin E disease",18,"Genetic","Both",0,1,970.24
"GE_970.25","Thalassemia minor",18,"Genetic","Both",0,1,970.25
"GE_970.4","Methemoglobinemia",18,"Genetic","Both",0,1,970.4
"GE_970.5","Hereditary persistence of fetal hemoglobin [HPFH]*",18,"Genetic","Both",1,1,970.5
"GE_970.6","Hereditary hemolytic anemias",18,"Genetic","Both",0,0,970.6
"GE_970.61","Hereditary spherocytosis",18,"Genetic","Both",0,1,970.61
"GE_970.62","Hereditary elliptocytosis",18,"Genetic","Both",0,1,970.62
"GE_970.63","Disorders of glutathione metabolism",18,"Genetic","Both",0,0,970.63
"GE_970.631","Glucose-6-phosphate dehydrogenase [G6PD] deficiency*",18,"Genetic","Both",1,1,970.631
"GE_970.64","Hereditary hemolytic-uremic syndrome*",18,"Genetic","Both",1,1,970.64
"GE_970.65","Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]*",18,"Genetic","Both",1,1,970.65
"GE_970.66","Anemia due to disorders of glycolytic enzymes*",18,"Genetic","Both",1,0,970.66
"GE_970.661","Anemia due to pyruvate kinase deficiency*",18,"Genetic","Both",1,1,970.661
"GE_970.7","Congenital dyserythropoietic anemia*",18,"Genetic","Both",1,1,970.7
"GE_970.8","Hereditary sideroblastic anemia*",18,"Genetic","Both",1,1,970.8
"GE_971","Genetic coagulation defects",18,"Genetic","Both",0,0,971
"GE_971.1","Hereditary hypo-coagulability",18,"Genetic","Both",0,0,971.1
"GE_971.11","Hereditary factor VIII deficiency [Hemophilia A]",18,"Genetic","Both",0,1,971.11
"GE_971.12","Hereditary factor IX disorder [Hemophilia B]",18,"Genetic","Both",0,1,971.12
"GE_971.13","Factor XI deficiency [Hemophilia C]",18,"Genetic","Both",0,1,971.13
"GE_971.14","Von Willebrand's disease",18,"Genetic","Both",0,1,971.14
"GE_971.2","Prothrombin gene mutation*",18,"Genetic","Both",1,1,971.2
"GE_972","Genetic neuromuscular disease",18,"Genetic","Both",0,0,972
"GE_972.1","Hereditary neuropathy",18,"Genetic","Both",0,0,972.1
"GE_972.11","Hereditary motor and sensory neuropathy",18,"Genetic","Both",0,1,972.11
"GE_972.2","Hereditary ataxia",18,"Genetic","Both",0,0,972.2
"GE_972.21","Hereditary spastic paraplegia",18,"Genetic","Both",0,1,972.21
"GE_972.22","Friedreich ataxia*",18,"Genetic","Both",1,1,972.22
"GE_972.4","Spinal muscular atrophy and related syndromes",18,"Genetic","Both",1,0,972.4
"GE_972.41","Spinal muscular atrophy",18,"Genetic","Both",0,0,972.41
"GE_972.411","Spinal muscular atrophy, type I [Werdnig-Hoffman]",18,"Genetic","Both",0,1,972.411
"GE_972.412","Progressive spinal muscle atrophy*",18,"Genetic","Both",1,1,972.412
"GE_972.42","Familial motor neuron disease*",18,"Genetic","Both",1,1,972.42
"GE_972.5","Familial dysautonomia [Riley-Day]*",18,"Genetic","Both",1,1,972.5
"GE_972.7","Genetic torsion dystonia",18,"Genetic","Both",0,1,972.7
"GE_972.8","Genetic myotonic disorders",18,"Genetic","Both",0,0,972.8
"GE_972.81","Myotonic muscular dystrophy",18,"Genetic","Both",0,1,972.81
"GE_972.82","Myotonia congenita",18,"Genetic","Both",0,1,972.82
"GE_972.83","Myotonic chondrodystrophy",18,"Genetic","Both",0,1,972.83
"GE_972.9","Muscular dystrophy",18,"Genetic","Both",0,0,972.9
"GE_972.91","Duchenne or Becker muscular dystrophy*",18,"Genetic","Both",1,1,972.91
"GE_972.92","Facioscapulohumeral muscular dystrophy*",18,"Genetic","Both",1,1,972.92
"GE_972.93","Nemaline myopathy*",18,"Genetic","Both",1,1,972.93
"GE_972.94","Centronuclear myopathy*",18,"Genetic","Both",1,0,972.94
"GE_972.941","X-linked myotubular myopathy*",18,"Genetic","Both",1,1,972.941
"GE_973","Genetic neurological disorders",18,"Genetic","Both",0,0,973
"GE_973.1","Dravet syndrome*",18,"Genetic","Both",1,1,973.1
"GE_973.2","Cyclin-Dependent Kinase-Like 5 Deficiency Disorder*",18,"Genetic","Both",1,1,973.2
"GE_973.3","Genetic related intellectual disability*",18,"Genetic","Both",1,0,973.3
"GE_973.31","SYNGAP1-related intellectual disability*",18,"Genetic","Both",1,1,973.31
"GE_973.4","Fragile X syndrome",18,"Genetic","Both",0,1,973.4
"GE_973.5","Huntington's disease",18,"Genetic","Both",0,1,973.5
"GE_973.6","Fatal familial insomnia",18,"Genetic","Both",0,1,973.6
"GE_973.8","Hallervorden-Spatz disease [PKAN]*",18,"Genetic","Both",1,1,973.8
"GE_974","Genetic diseases of the eye",18,"Genetic","Both",0,0,974
"GE_974.1","Hereditary retinal dystrophy",18,"Genetic","Both",0,0,974.1
"GE_974.11","Pigmentary retinal dystrophy",18,"Genetic","Both",0,1,974.11
"GE_974.12","Vitreoretinal dystrophy",18,"Genetic","Both",0,1,974.12
"GE_974.2","Hereditary corneal dystrophies",18,"Genetic","Both",0,0,974.2
"GE_974.22","Lattice corneal dystrophy",18,"Genetic","Both",0,1,974.22
"GE_974.23","Granular corneal dystrophy",18,"Genetic","Both",0,1,974.23
"GE_974.24","Juvenile epithelial corneal dystrophy [Meesmann corneal dystrophy]",18,"Genetic","Both",0,1,974.24
"GE_974.25","Macular corneal dystrophy*",18,"Genetic","Both",1,1,974.25
"GE_974.3","Hereditary choroidal dystrophies",18,"Genetic","Both",0,0,974.3
"GE_974.31","Choroideremia",18,"Genetic","Both",0,1,974.31
"GE_974.4","Hereditary optic atrophy",18,"Genetic","Both",0,1,974.4
"GE_975","Hereditary cardiovascular diseases",18,"Genetic","Both",0,0,975
"GE_975.1","Cerebral autosomal dominant arteriopathy with subcortical infarcts and leukoencephalopathy [CADASIL]*",18,"Genetic","Both",1,1,975.1
"GE_975.2","Hereditary hemorrhagic telangiectasia",18,"Genetic","Both",0,1,975.2
"GE_975.3","Arterial tortuosity syndrome*",18,"Genetic","Both",1,1,975.3
"GE_976","Genetic diseases primary affecting the kidneys",18,"Genetic","Both",0,0,976
"GE_976.1","Hereditary nephropathy*",18,"Genetic","Both",1,1,976.1
"GE_976.2","Bartter's syndrome",18,"Genetic","Both",0,1,976.2
"GE_976.3","Primary hyperoxaluria*",18,"Genetic","Both",1,1,976.3
"GE_976.4","Alport syndrome*",18,"Genetic","Both",1,1,976.4
